concept,source language text,target language text,variations,label
effort,Due to all these efforts we were able to mobilize 90000 crore money to the Government Exchequer.,"ఈ ప్ర‌య‌త్నాలు అన్నింటి కారణంగా 90,000 కోట్ల రూపాయ‌ల నిధులను ప్ర‌భుత్వ ఖ‌జానా లోకి తీసుకు రాగ‌లిగాం.","['కృషి/కృషిని', 'ప్రయత్నం/ప్రయత్నాలు/ప్ర\u200cయ\u200cత్నాలు']",ప్రయత్నం/ప్రయత్నాలు/ప్ర‌య‌త్నాలు
effort,"This mammoth effort of bringing about cleanliness is a wonderful example of fostering aesthetics, co-operation and continuum.","పరిశుభ్రత కోసం జరిగిన ఈ భగీరథ ప్రయత్నం సౌందర్యానికీ, సామూహికతకూ, నిరంతరతకీ ఒక అద్భుత ఉదాహరణ.","['కృషి/కృషిని', 'ప్రయత్నం/ప్రయత్నాలు/ప్ర\u200cయ\u200cత్నాలు']",ప్రయత్నం/ప్రయత్నాలు/ప్ర‌య‌త్నాలు
effort,He said India is making concerted efforts to harness solar energy.,సౌర శ‌క్తి ని వినియోగించుకొనేందుకు భార‌త‌దేశం ఉమ్మడి ప్ర‌య‌త్నాలు చేస్తున్నట్లు ఆయ‌న చెప్పారు.,"['కృషి/కృషిని', 'ప్రయత్నం/ప్రయత్నాలు/ప్ర\u200cయ\u200cత్నాలు']",ప్రయత్నం/ప్రయత్నాలు/ప్ర‌య‌త్నాలు
area,These initiatives will create new opportunities especially in the rural areas.,ఈ కార్య‌క్ర‌మాలు ప్ర‌త్యేకించి ప‌ల్లె ప్రాంతాల‌లో కొత్త అవ‌కాశాల‌ను సృష్టిస్తాయి.,"['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,"The Prime Minister said that three lakh Common Service Centres spread across the rural areas today, are transforming lives in the villages, by enabling efficient and transparent service delivery.",ప్ర‌స్తుతం గ్రామీణ ప్రాంతాల‌లో విస్త‌రించిన‌ మూడు ల‌క్ష‌ల కామ‌న్ స‌ర్వీస్ సెంట‌ర్ లు స‌మ‌ర్ధ‌మైన మ‌రియు పార‌ద‌ర్శ‌క‌మైన సేవ‌ల‌ను అందిస్తూ ప‌ల్లెల‌లో జీవ‌న‌ స‌ర‌ళిని మార్చివేస్తున్నాయ‌ని ప్ర‌ధాన మంత్రి అన్నారు.,"['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,It should be the endeavour of the region’s states to make use of this mission for the development of the rural areas.,గ్రామీణ ప్రాంతాల సంపూర్ణ అభివృద్ధికి ఉద్దేశించిన ఈ మిషన్ ను పూర్తి స్థాయిలో ఉపయోగించుకోవడం ఈశాన్య రాష్ట్రాల బాధ్యత.,"['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,"The objectives of the Agreement is to promote technical cooperation in the areas of smart cities development, development of urban mass transportation systems, urban settlements and utilities (water supply and sewerage systems), disposal and treatment of solid waste, landfill remediation, management of non-revenue water, water reuse & recycle, technology transfer, conservation of fresh water by artificial recharge of aquifer, circular economy, mass housing, green housing, urban planning, heritage, human resource development, capacity building and other related areas as mutually agreed by the Contracting Parties.","స్మార్ట్ సిటీస్ డివెలప్ మెంట్, పట్టణ ప్రాంతాలలో సామూహిక రవాణా వ్యవస్థలను అభివృద్ధిపరచడం, పట్టణ ప్రాంత జనావాసాలు మరియు వినియోగాలు (నీటి సరఫరా మరియు మురుగునీటి పారుదల వ్యవస్థలు), ఘన వ్యర్థాల శుద్ధి మరియు వినియోగం, ల్యాండ్ ఫిల్ రెమెడియేశన్, మేనేజ్ మెంట్ ఆఫ్ నాన్- రెవెన్యూ వాటర్, జల ప్రక్షాళన మరియు పునర్వినియోగం, సాంకేతిక విజ్ఞానం బదలాయింపు, కృత్రిమ పద్ధతులలో జలాశయాల నీటి మట్టాన్ని పెంచడం ద్వారా తాజా నీటిని సంరక్షించుకోవడం, సర్క్యులర్ ఎకానమి, పెద్ద ఎత్తున గృహ‌ నిర్మాణ‌ం, హరిత గృహాల నిర్మాణ‌ం, పట్టణ ప్రాంత సంబంధ ప్రణాళికరచన, హెరిటేజ్, మానవ వనరుల వికాసం, సామర్థ్య నిర్మాణం మరియు సంతకాలు చేసిన సంస్థల పరస్పర అంగీకారం మేరకు ఇతర సంబంధిత రంగాలలో సాంకేతిక సహకారాన్ని ప్రోత్సహించడం ఈ ఒప్పందం యొక్క లక్ష్యాలలో భాగంగా ఉన్నాయి.","['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,"The project aims to provide irrigation to 111,521 hectares of land annually in the most backward and drought prone areas of Palamu & Garhwa districts in Jharkhand and Aurangabad & Gaya districts in Bihar.","ఈ ప్రాజెక్టు ద్వారా ప్రధానంగా – ఝార్ఖండ్ లోని పలము, గఢ్ వా జిల్లాలు – బిహార్ లోని ఔరంగాబాద్, గయా జిల్లాల లోని అత్యంత వెనుకబడిన ప్రాంతాలు, కరువు పీడిత ప్రాంతాల్లో ఏడాదికి సుమారుగా 1,11,521 హెక్టార్లకు సాగునీరు అందుబాటు లోకి తేవాలని ఉద్దేశించారు.","['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,The Prime Minister was informed of the progress being achieved in providing mobile connectivity to villages in LWE affected areas.,వామపక్ష తీవ్రవాద ప్రభావిత ప్రాంతాల్లో మొబైల్ కనెక్షన్ల పురోగతిని అధికారులు వివరించారు.,"['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
area,"On the other hand, there is immense potential for food processing and value addition, especially in niche areas such as organic and fortified foods.","మరోవైపు, ఫూడ్‌ ప్రాసెసింగ్‌, అదనపు విలువ కల్పించడం మరీ ముఖ్యంగా సేంద్రియ, బలవర్దక ఆహారం ఉత్పత్తి చేసే సరైన ప్రాంతాలలో విస్తృతమైన అవకాశాలు ఉన్నాయి.","['ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల\u200cలో', 'రంగాల/రంగాల్లో']",ప్రాంతాల/ప్రాంతాలలో/ప్రాంతాల్లో/ప్రాంతాల‌లో
several,"These projects are spread over several states including Uttar Pradesh, Jammu and Kashmir, Haryana, Gujarat, Maharashtra, Karnataka, Jharkhand, Odisha, and West Bengal.","ఈ ప్రోజెక్టులు ఉత్త‌ర్ ప్ర‌దేశ్‌, జ‌మ్ము & క‌శ్మీర్‌, హ‌రియాణా, గుజ‌రాత్‌, మ‌హారాష్ట్ర, క‌ర్నాట‌క‌, ఝార్ ఖండ్‌, ఒడిశా, ఇంకా ప‌శ్చిమ బెంగాల్ స‌హా అనేక రాష్ట్రాల లో విస్త‌రించి ఉన్నాయి.","['అనేక', 'పలు/ప\u200cలు']",అనేక
several,"Islam, in many parts of South East Asia has distinctive Indian connections going back several centuries.",అలాగే ఆగ్నేయ ఆసియా లోని చాలా ప్రాంతాలలో అనుస‌రించే ఇస్లాం కూడా అనేక శ‌తాబ్దాల భార‌త చ‌రిత్ర‌ తో ముడిప‌డి ఉంది.,"['అనేక', 'పలు/ప\u200cలు']",అనేక
several,He added that several announcement were made in the Budget to this effect.,ఈ మేర‌కు బ‌డ్జెటు లో అనేక ప్ర‌క‌ట‌న లు చేసిన‌ట్లు ఆయ‌న తెలిపారు.,"['అనేక', 'పలు/ప\u200cలు']",అనేక
several,Several measures have been outlined to double the income of the farmers.,రైతుల ఆదాయాన్ని రెట్టింపు చేసేందుకు అనేక చర్యలను ప్రస్తావించడం జరిగింది.,"['అనేక', 'పలు/ప\u200cలు']",అనేక
public,He gave space to emotions of public life in his poetry.,ఆయ‌న ప్ర‌జా జీవ‌నం లోని మనోభావాల‌కు త‌న క‌విత్వంలో స్థానం కల్పించారు.,"['ప్రభుత్వ/ప్ర\u200cభుత్వ', 'ప్రజా/ప్ర\u200cజా']",ప్రజా/ప్ర‌జా
public,"To stimulate growth, we need to enhance public investments, not just rely on monetary policy.",అభివృద్ధిని పరుగులు పెట్టించేందుకు ద్రవ్య విధానంపైనే పూర్తిగా ఆధారపడకుండా ప్రభుత్వ పెట్టుబడులను పెంచుకోవాల్సిన అవసరం ఉంది.,"['ప్రభుత్వ/ప్ర\u200cభుత్వ', 'ప్రజా/ప్ర\u200cజా']",ప్రభుత్వ/ప్ర‌భుత్వ
public,"By strengthening the Public Distribution System through technology, it is also being ensured that the poor, who have the right to affordable food grains, get their due.",సాంకేతిక విజ్ఞ‌ానం స‌హాయంతో ప్ర‌భుత్వ పంపిణీ వ్య‌వ‌స్థ‌ను బ‌లోపేతం చేయ‌డం ద్వారా అందుబాటు ధ‌ర‌ల్లో ఆహార‌ధాన్యాలు పొందే హ‌క్కు గ‌ల పేద‌లు ప్ర‌యోజ‌నం పొందారు.,"['ప్రభుత్వ/ప్ర\u200cభుత్వ', 'ప్రజా/ప్ర\u200cజా']",ప్రభుత్వ/ప్ర‌భుత్వ
power,Tuirial Hydro-power project is the first major Central Sector Project to be successfully commissioned in Mizoram.,మిజోరమ్ లో విజ‌య‌వంతంగా ప్రారంభించిన కేంద్ర‌ ప్ర‌భుత్వ రంగంలోని మ‌రో భారీ జ‌ల‌ విద్యుత్తు పథకం ఇది.,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",విద్యుత్/విద్యుత్తు
power,India has been actively involved in power transmission and agricultural sectors in Lao PDR.,లావో పిడిఆర్ లో వ్యవసాయ రంగంలోను మరియు విద్యుత్తు ప్రసార రంగంలోను భారతదేశం చురుకుగా పాలుపంచుకొంటోంది.,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",విద్యుత్/విద్యుత్తు
power,"Sectors such as energy and power, transportation, telecom, rural infrastructure, agriculture development, water supply and sanitation, environment protection, urban development, and logistics require long term funds.","శక్తి మరియు విద్యుత్తు, ర‌వాణా, టెలిక‌మ్, గ్రామీణ మౌలిక స‌దుపాయాలు, వ్య‌వ‌సాయాభివృద్ధి, నీటి స‌ర‌ఫ‌రా మరియు పారిశుద్ధ్యం, ప‌ర్యావ‌ర‌ణ సంర‌క్ష‌ణ‌, గ్రామీణాభివృద్ధి, మరియు లాజిస్టిక్స్ మొద‌లైన రంగాలకు దీర్ఘ‌ కాలం పాటు నిధులు అవ‌స‌ర‌మ‌వుతాయి.","['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",విద్యుత్/విద్యుత్తు
power,"The Prime Minister said that along with power generation, power storage is also important.","విద్యుత్తు ఉత్ప‌త్తి తో పాటు, విద్యుత్తు నిలవ కూడా ముఖ్య‌మేన‌ని ప్ర‌ధాన మంత్రి చెప్పారు.","['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",విద్యుత్/విద్యుత్తు
power,What is power?,ఏది శక్తి?,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",శక్తి/శ‌క్తి
power,"Be it Chatrapati Shivaji, Chola Dynasty which made a new identity with Naval power.","ఛత్రపతి శివాజీ కావచ్చు, చోళ సామ్రాజ్యం కావచ్చు… సముద్రయాన శక్తి విషయంలో వాళ్లు తమదైన గుర్తింపు సాధించారు.","['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",శక్తి/శ‌క్తి
power,Swami Vivekananda strongly believed in the power of Yuva Shakti.,యువ శ‌క్తి యొక్క సామ‌ర్థ్యాన్ని స్వామి వివేకానంద దృఢంగా న‌మ్మారు.,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",శక్తి/శ‌క్తి
power,"In 2014-15, India contributed 7.4% of global GDP in purchasing power terms.",2014-15 ఆర్థిక సంవత్సరంలో కొనుగోలు శక్తి రీత్యా అంతర్జాతీయ ఆర్థిక వ్యవస్థకు భారత్ 7.4 శాతం వాటా అందించింది.,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",శక్తి/శ‌క్తి
power,This is the real power of democracy.,ఇదే మరి ప్రజాస్వామ్య శక్తి అంటే.,"['శక్తి/శ\u200cక్తి', 'విద్యుత్/విద్యుత్తు']",శక్తి/శ‌క్తి
friend,"My dear friends,","నా ప్రియ మిత్రులారా,","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",మిత్రులారా
friend,So I will wait dear friends for your suggestions on the youth festival on the “Narendra Modi App”.,"కాబ‌ట్టి మిత్రులారా, నేను న‌రేంద్ర మోదీ యాప్ పైన మీ స‌ల‌హాలు, సూచ‌న‌లు అందుకునేందుకు సిద్ధంగా ఉంటాను.","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",మిత్రులారా
friend,"Friends, nation celebrates 75 years of independence in 2022.","మిత్రులారా, 2022 సంవత్సరం కల్లా దేశం 75 సంవ‌త్స‌రాల స్వాతంత్య్ర వేడుకలను జ‌రుపుకోనుంది.","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",మిత్రులారా
friend,"Friends, Babasaheb Ambedkar had written – “The path of social reform like the path to heaven at any rate in India, is strewn with many difficulties.","మిత్రులారా, బాబాసాహెబ్ అంబేడ్కర్ రాసినట్లు “భార‌త్ లో సాంఘిక‌ సంస్క‌ర‌ణ‌ల బాట స్వర్గానికి వెళ్లే దారి లాగానే అనేక కష్టాలతో నిండివుంది.","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",మిత్రులారా
friend,"My young friends, you now must be out of the tread mill of exams, exams & more exams; you must be wondering about spending your holidays.","నా యువ మిత్రులారా, మీరంతా ఇప్పుడు పరీక్షలు,పరీక్షలు, పరీక్షలు అనే ఆందోళన నుండి బయటపడి శెలవుల ఆలోచనల్లో మునిగి ఉంటారు.","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",మిత్రులారా
friend,"- You are rich, my friend!","- మీరు, నా స్నేహితుడు సమృద్ధిగా!","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",స్నేహితుడు/స్నేహితులు
friend,[Means: An Old friend is better than two new friends.],[ఈ మాటలకు అర్థం : ఒక పాత స్నేహితుడు ఇద్దరు కొత్త మిత్రుల కన్నా మేలు అని.],"['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",స్నేహితుడు/స్నేహితులు
friend,"You are a deeply valued friend, whose vision for Sri Lanka’s progress and commitment to its pursuit is greatly admired in India.","శ్రీ‌లంక అభివృద్ధి కోసం అంకిత‌భావం, దూర‌దృష్టితో ప‌నిచేస్తున్న మీరు మాకు విలువైన స్నేహితులు.","['మిత్రులారా', 'స్నేహితుడు/స్నేహితులు']",స్నేహితుడు/స్నేహితులు
especially,"He stressed on the importance of increasing digital transactions across the postal and rail networks, especially using the BHIM App.","త‌పాలా మ‌రియు రైలు నెట్‌వ‌ర్క్ ల‌లో డిజిట‌ల్ లావాదేవీల‌ను పెంచ‌వ‌ల‌సిన ప్రాముఖ్యాన్ని, ప్ర‌త్యేకించి భీమ్ యాప్ వినియోగాన్ని గురించి ఆయ‌న నొక్కి చెప్పారు.","['ముఖ్యంగా', 'ప్రత్యేకించి/ప్ర\u200cత్యేకించి']",ప్రత్యేకించి/ప్ర‌త్యేకించి
especially,I especially want to make a point to my young friends.,ముఖ్యంగా నా యువ మిత్రుల‌కు ఒక మాట చెప్పాలి.,"['ముఖ్యంగా', 'ప్రత్యేకించి/ప్ర\u200cత్యేకించి']",ముఖ్యంగా
especially,"Rising tide of terrorism, especially cross-border terrorism, and the rise of radicalization are grave challenges to our security.","ప్రబలుతున్న ఉగ్ర‌వాదం, ముఖ్యంగా సీమాంత‌ర‌ ఉగ్ర‌వాదం, తీవ్రవాద పోక‌డ‌లు తీవ్రం కావ‌డం మ‌న భ‌ద్ర‌త‌కు స‌వాళ్ల‌ను విస‌రుతున్నాయి.","['ముఖ్యంగా', 'ప్రత్యేకించి/ప్ర\u200cత్యేకించి']",ముఖ్యంగా
especially,"Appropriate steps has been taken towards fulfilling the Government’s promise to enhance connectivity in the backward areas of the country, especially the North-East.","దేశంలోని వెనుక‌బ‌డిన రంగాల‌లో, మ‌రీ ముఖ్యంగా ఈశాన్య ప్రాంత రాష్ట్రాల‌లో రైల్వే మార్గాల అనుసంధానాన్ని విస్తృతం చేస్తామ‌ని ప్ర‌భుత్వం ఇచ్చిన హామీని నెర‌వేర్చే దిశ‌లో చ‌క్క‌ని అడుగులు ప‌డ్డాయి.","['ముఖ్యంగా', 'ప్రత్యేకించి/ప్ర\u200cత్యేకించి']",ముఖ్యంగా
leader,I call upon my fellow world leaders to convene immediately to discuss nuclear disarmament.,నా తోటి ప్రపంచ నాయకులు మీద కాల్ అణు నిరాయుధీకరణ చర్చించడానికి వెంటనే సమావేశం.,"['నాయకులు/నాయ\u200cకులు', 'నేతలు/నేత\u200cలు']",నాయకులు/నాయ‌కులు
leader,The leaders reaffirmed their commitment to lead the fight against climate change.,16. ఉభ‌య నాయ‌కులు వాతావ‌ర‌ణ మార్పుల‌కు వ్య‌తిరేకంగా పోరాటం చేయ‌డానికి త‌మ చిత్త‌శుద్ధిని పున‌రుద్ఘాటించారు.,"['నాయకులు/నాయ\u200cకులు', 'నేతలు/నేత\u200cలు']",నాయకులు/నాయ‌కులు
leader,2. The leaders reviewed the wide-ranging cooperation under the India-EU Strategic Partnership.,2. భార‌త-ఇయు వ్యూహాత్మ‌క భాగ‌స్వామ్యం కింద విస్తృత భాగ‌స్వామ్యాన్ని నాయ‌కులు స‌మీక్షించారు.,"['నాయకులు/నాయ\u200cకులు', 'నేతలు/నేత\u200cలు']",నాయకులు/నాయ‌కులు
leader,The leaders welcomed the holding of the 5th Global Conference on Cyberspace in New Delhi on 23-24 November.,"న‌వంబ‌ర్ 23వ,24వ తేదీలలో న్యూ ఢిల్లీ లో నిర్వ‌హించ‌త‌ల‌పెట్టిన 5వ ప్ర‌పంచ సైబ‌ర్ స్పేస్ స‌ద‌స్సును నాయ‌కులు ఆహ్వానించారు.","['నాయకులు/నాయ\u200cకులు', 'నేతలు/నేత\u200cలు']",నాయకులు/నాయ‌కులు
leader,• The leaders also noted the outcome of the third meeting of the Joint Working Group on Coal held in November 2015.,బొగ్గుకు సంబంధించి 2015 నవంబ‌రులో సంయుక్త కార్యాచ‌ర‌ణ బృందం మూడో స‌మావేశం ఫ‌లితాల‌ను నాయ‌కులు ఇద్ద‌రూ స‌మీక్షించారు.,"['నాయకులు/నాయ\u200cకులు', 'నేతలు/నేత\u200cలు']",నాయకులు/నాయ‌కులు
