concept,source language text,target language text,variations,label
website,"It's -- ""app"" is the wrong term; our website is being upgraded to HTML 5.","""اپلیکیشن"" عنوان نادرستی است؛ وبسایت ما در HTML 5 بروز می‌شود.","['سایت/سایتی', 'وب/وبسایت/وب\u200cسایت/وبسایتی']",وب/وبسایت/وب‌سایت/وبسایتی
website,There's been many other websites like ours.,وبسایت های زیادی مثل وبسایت ما وجود داشته اند.,"['سایت/سایتی', 'وب/وبسایت/وب\u200cسایت/وبسایتی']",وب/وبسایت/وب‌سایت/وبسایتی
website,Your private parts are all over this website.,قسمت‌های خصوصی بدنت در تمام وبسایت هست.,"['سایت/سایتی', 'وب/وبسایت/وب\u200cسایت/وبسایتی']",وب/وبسایت/وب‌سایت/وبسایتی
institution,"We know that's wrong, because we conducted two great natural experiments in the 20th century to see if geography mattered more than institutions.",میدانیم که این غلط است، زیرا ما دو آزمون بزرگ طبیعی را در قرن بیستم انجام دادیم برای دیدن اینکه اگر جغرافیا اهمیت بیشتری از موسسات دارند.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,"While affirmative action can increase the presence of minorities at elite educational institutions, she felt that it could also disadvantage hardworking people of different races from more affluent backgrounds.",با اینکه یک اقدام مخالف تبعیض می‌تواند حضور اقلیت‌ها را در موسسات آموزشی نخبگان افزایش بدهد، او احساس می‌کرد این می‌تواند به زیان افراد پرتلاش نژادهای مختلف از پیش‌زمینه‌های متمول‌تر باشد.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,"So we recruited undergraduate students, graduate students, postdoctoral fellows and professors from different institutions and multiple disciplines to come together and work on this idea that I conceived as a sophomore in college.",پس ما دانشجوهای لیسانس و فوق لیسانس، فوق‌دکتری و پروفسور را از موسسات مختلف با قوانین متعدد استخدام کردیم تا دور هم جمع شویم و بر روی این ایده کار کنیم. چیری که به عنوان دانشجوی سال دوم پرورانده بودم.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,"The idea was to bring together some of Britain's greatest institutions, some international ones, and to create a new system of synergies.",ایده، دور هم آوردن بعضی از بزرگترین موسسات بریتانیا، برخی از بین‎المللی‎هایشان، برای ساخت سیستم هم‎افزایی و همکوشی بود.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,It's their institutions.,نهادها و موسسات اونهاست.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,"We have to get academic institutions to start thinking about ways to teach people how to cook again, because, of course, they don't -- because we've had this processed food in schools and institutions for so long.",ما لازم است کاری کنیم که موسسات آموزشی شروع به ابداعِ روش‌هایی کنند که به مردم آموزش دهند که چطور دوباره آشپزی کنند، چرا که البته، مردم آشپزی نمی‌کنند -- چون ما برای مدت زمان طولانی در مدارس و مؤسسات این غذاهای آماده را داشته‌ایم.,"['موسسات', 'نهاد/نهادها/نهادهای']",موسسات
institution,"Rather than going institution by institution, fighting for reform on campus, in the military, in the workplace, it's time to go to the Constitution and pass the Equal Rights Amendment.",عوض این که نهاد به نهاد برویم تا برای اصلاحات در پردیس، ارتش و محل کار بجنگبم. الان باید رفت سروقت قانون اساسی و متمم حقوق برابر را تصویب کرد.,"['موسسات', 'نهاد/نهادها/نهادهای']",نهاد/نهادها/نهادهای
institution,"My hope is that many, many other home-grown African institutions will blossom, and these institutions will all come together with a common vision of developing this next generation of African leaders, generation four, and they will teach them this common message: create jobs, build our institutions.",امید من این است که نهادهای منطقه ای آفریقایی بسیار زیادی در آینده شکوفا شوند، و این نهاد ها همه با هم یک دیدگاه مشترک برای ایجاد و گسترش نسل جدید رهبران آفریقا، نسل چهارم، داشته باشند، و آنها این پیام مشترک را به این رهبران بیاموزانند: شغل بیافرینید، نهادهای خودتان را ایجاد کنید.,"['موسسات', 'نهاد/نهادها/نهادهای']",نهاد/نهادها/نهادهای
club,"She was like, it's a cute hiking club.",به نظرش گِرل تِرَک باشگاه پیاده‌روی بود.,"['باشگاه', 'کلوب/کلوپ']",باشگاه
club,"now , the center of fight club became the two men fighting .",حالا ديگه مرکز باشگاه مشت زني به دعواي دو نفره تبديل شده بود .,"['باشگاه', 'کلوب/کلوپ']",باشگاه
club,"We dance Oooh We dance, we make the club our home We chant at night to free our souls You've been kicked around beat up and beat down And when you make a joyful sound -- oh ...",می‌رقصیم اوه می‌رقصیم و کلوب رو خانه خودمان می‌کنیم ما شب‌ها می‌خوانیم تا ارواحمان را آزاد کنیم تو پرسه می‌زدی خسته و کوفته و وقتی‌که صدایی لذت‌بخش ایجاد می‌کنی-- اوه...,"['باشگاه', 'کلوب/کلوپ']",کلوب/کلوپ
club,"and we can win this the super club way , okay .",و در نتيجه ميتونيم اين سوپر کلوب را ببريم .,"['باشگاه', 'کلوب/کلوپ']",کلوب/کلوپ
club,"vince downey , you are a disgrace to me and to the super club chain .",وينس دونس تو مايه ننگ براي من و سوپر کلوب هستي .,"['باشگاه', 'کلوب/کلوپ']",کلوب/کلوپ
club,in the underground club scene right now.,کلوب هاي زيرزميني شبانه شدن,"['باشگاه', 'کلوب/کلوپ']",کلوب/کلوپ
property,"And a miracle berry, if you're not familiar with it, is a natural ingredient, and it contains a special property.","و ""توت جادویی""، اگر تا به حال اسم آن را نشنیده اید ، یک میوه ی طبیعی است ، و یک خاصیت به خصوص دارد.","['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",خصوصیات/خاصیت/خواص
property,And you also see a bit these properties of these three segments of the leg as pantograph.,و شما خصوصیات سه بخش پا را که مثل پانتوگراف است می‌بینید.,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",خصوصیات/خاصیت/خواص
property,"Instead of asking if time exists as a fundamental property, maybe it could exist as an emergent one.",به جای پرسیدن آنکه آیا زمان به عنوان یک خاصیت بنیادی وجود دارد یا نه، شاید آن یک خاصیت نوخاسته باشد.,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",خصوصیات/خاصیت/خواص
property,"Imagine if we could create the world's first rating system, in which we could score foods according to their antiangiogenic, cancer-preventative properties.",پس تصور کنید روزی را که ما بتوانیم اولین سیستم رتبه بندی دنیا که به وسیله آن بشود غذاها را براساس خاصیت ضد رگ زایی و جلوگیری از سرطان شان نمره دهی کرد را بسازیم.,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",خصوصیات/خاصیت/خواص
property,"And five or ten years from now, when Amazon wants to deliver a package over your house to your neighbor from that UPS truck, we're going to have to decide: Does you property end at five feet, 10 feet, 50 feet, 100 feet?",و پنج یا ده سال از الان، وقتی آمازون می‌خواهد بسته‌ای را از فراز خانه شما به همسایه شما از کامیون UPS تحویل دهد باید تصمیم بگیریم که آیا ملک شما در پنج پایی، ۱۰ پایی، ۵۰ پایی یا ۱۰۰ پایی تمام می‌شود؟,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",ملک/مالکیت/اموال
property,And there is no ideology that will tell you where your property ends.,و هیچ ایدئولوژی نیست که به شما بگوید آخر این ملک کجاست.,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",ملک/مالکیت/اموال
property,"Well, I guess. You know, China has no — (Laughter) — no intellectual property, right?",خوب من اینطور حدس میزنم. میدونید که چین مالکیت معنوی وجود نداره، درسته؟,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",ملک/مالکیت/اموال
property,"Observing our political process in action makes me think it's highly unlikely that we're going to get a bunch of representatives to sit down, learn about this, and then enact sweeping changes to intellectual property law in the U.S.",در نظر گرفتن پروسه سیاسی مان در عمل به من این حس را می دهد که خیلی بعید است که ما چند نفر نماینده پیدا کنیم که بنشینند، در این باره آموزش ببینند، و شروع به انجام تغییرات در قوانین مالکیت عمومی آمریکا کنند،,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",ملک/مالکیت/اموال
property,"In the fashion industry, there's very little intellectual property protection.",در صنعت مد، حمايت مالکیت فکری خيلى كمى وجود دارد.,"['خصوصیات/خاصیت/خواص', 'ملک/مالکیت/اموال']",ملک/مالکیت/اموال
expectation,(Applause) My family's traditions and expectations for a woman wouldn't allow me to own a mobile phone until I was married.,(تشویق حضار) رسوم خانواده‌ من و انتظارات از یک زن تا وقتی که ازدواج نمی‌کردم به من اجازه داشتن موبایل نمی‌داد.,"['انتظارات', 'توقع/توقعات']",انتظارات
expectation,And we keep setting our expectations higher and higher.,و ما به طور مداوم انتظارات خود را بالا و بالاتر بردیم.,"['انتظارات', 'توقع/توقعات']",انتظارات
expectation,"But here's the thing: the more successful I become, the more shows, the more episodes, the more barriers broken, the more work there is to do, the more balls in the air, the more eyes on me, the more history stares, the more expectations there are.",اما موضوع اینه که: هرچقدر موفق تر میشم، هر چقدر نمایشها و برنامه ها بیشتر میشن هر چقدر موانع بیشتر پشت سر گذاشته میشن کارهای بیشتری هم برای انجام هست، هرچقدر کارها بیشتر میشه، نگاههای بیشتری برمیگرده به سمتم تاریخ بیشتر ذل میزنه انتظارات بیشتر میشه.,"['انتظارات', 'توقع/توقعات']",انتظارات
expectation,"i have fought against judgement , my familys expectation , .",، ، من از قراراي دادرسيم چشم پوشي کردم ، انتظارات خوانوادم .,"['انتظارات', 'توقع/توقعات']",انتظارات
expectation,"We build friendships, navigate early romantic relationships, get married and bring babies home from the hospital with the expectation that we'll figure it out.",روابط دوستانه می‌سازیم، روابط عاشقانه زود هنگام را هدایت کرده، ازدواج می‌کنیم و نوزاد را از بیمارستان به خانه می‌آوریم با این توقع که از پس آن بر‌خواهیم آمد.,"['انتظارات', 'توقع/توقعات']",توقع/توقعات
expectation,"Expectations of personalization and customization that the live performing arts -- which have set curtain times, set venues, attendant inconveniences of travel, parking and the like -- simply cannot meet.",توقعات شخصی‌سازی و سفارشی‌سازی در هنرهای نمایشی زنده با‌ اجرای محدود،سالنهای خاص، جابجایی نامطلوب بینندگان،مشکلات پارکینگ و غیره... بوجود آورده، به سادگی بر‌آورده نمی شوند.,"['انتظارات', 'توقع/توقعات']",توقع/توقعات
document,"He knew the documents, he knew the facts, but he somehow twisted them to get this opinion.",او اسناد را می شناخت. او فکت ها را می دانست. اما طوری آنها را به هم پیچانده بود که این عقیده را از آن منتج کند.,"['مدارک', 'اسناد/سند']",اسناد/سند
document,"Written in our DNA, in our genetic code -- we have a historical document that takes us back in time to the very earliest days of our species. And that's what we study.",خب، راستش، داریم. مکتوبی در دی‌اِن‌اِیِ ما، در کد ژنتیکی‌مان - ما یک سند تاریخی داریم که ما را در زمان به عقب برمی‌گرداند؛ به نخستین روزهای حیاتِ گونه‌ی ما. و این چیزی‌ست که ما مطالعه می‌کنیم.,"['مدارک', 'اسناد/سند']",اسناد/سند
document,"Because the documents are top secret, we're going to use an advanced briefcase.",چون مدارک فوق سری هستند، از یک کیف پیشرفته استفاده می‌کنیم.,"['مدارک', 'اسناد/سند']",مدارک
document,"What document is it, precisely, you're talking about?",کدوم مدارک رو دقیقا میفرمایید؟,"['مدارک', 'اسناد/سند']",مدارک
document,checking the dead enemies for documents .,اجساد دشمن را براي به دست آوردن مدارک بررسي ميکردم .,"['مدارک', 'اسناد/سند']",مدارک
document,what loser could forge a dead person's document?!,چه بازنده ای میتواند مدارک شخصی مُرده را جعل کنه؟,"['مدارک', 'اسناد/سند']",مدارک
workshop,"The first time I met with the prisoners, I asked them why they were asking for a writing workshop and they told me they wanted to put on paper all that they couldn't say and do.",اولین باری که زندانیان را دیدم، از آن ها پرسیدم چرا درخواست برگزاری کارگاه نویسندگی داشتند. و آن ها گفتند که می خواستند تمام آن چه را که نمی توانستند بیان کنند یا انجام بدهند روی کاغذ بیاورند.,"['کارگاه', 'كارگاه']",کارگاه
workshop,"I'm usually just looking for old electronics, stuff I can take to my workshop and hack.",من معمولا به دنبال قطعات الکترونیکی کهنه هستم، که میتونم به کارگاهم ببرم و هکش کنم.,"['کارگاه', 'كارگاه']",کارگاه
workshop,"A few years after that first initial experience I had with this baby dinosaur robot, I did a workshop with my friend Hannes Gassert.",چندین سال بعد از اولین تجربه‌ای که من با روبات اسباب‌بازی دایناسور داشتم، من کارگاه آموزشی با دوستم هانس گسرت داشتم.,"['کارگاه', 'كارگاه']",کارگاه
workshop,We do workshops. New ideas pop up.,کارگاه برگزار می‌کنیم. ایده‌های جدید سر در میاورند.,"['کارگاه', 'كارگاه']",کارگاه
workshop,"ok , tell me about his workshop .",خيلي خوب ، در مورد کارگاهش به من بگو .,"['کارگاه', 'كارگاه']",کارگاه
workshop,we need to set up the ironware workshop for the da mul army.,ما بايد کارگاه اهنگري را براي ارتش دال مو آماده کنيم.,"['کارگاه', 'كارگاه']",کارگاه
