concept,source language text,target language text,variations,label
student,"So Andrew and his students went in, looked at some of those assignments, understood the root cause of the misconception, and then they produced a targeted error message that would be provided to every student whose answer fell into that bucket, which means that students who made that same mistake would now get personalized feedback telling them how to fix their misconception much more effectively.","Tā nu Endrjū un viņa studenti tam pievērsās, izpētīja dažus no šiem uzdevumiem, saprata, kāpēc rodas šāds pārpratums, un izveidoja īpašu kļūdas paziņojumu, ko saņēma ikviens students, kura atbildē iekrita šajā „caurumā”. Studenti, kuri pieļauj to pašu kļūdu, tagad saņem personalizētu atgriezenisko saiti, kas ļauj viņiem daudz efektīvāk novērst šo pārpratumu.","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
student,"So in a lecture-based class, half the students are above that level and half are below.",Tātad lekciju grupā puse studentu ir virs un puse — zem šī līmeņa.,"['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
student,"He said that, ""College is a place where a professor's lecture notes go straight to the students' lecture notes, without passing through the brains of either.""","Viņš teica, ka „skolas ir vieta, kur profesora pieraksti nokļūst pa taisno studentu pierakstos, neizejot cauri ne viena, ne otra smadzenēm.”","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
student,I notice that MBA students really exhibit the full range of power nonverbals.,"Es redzu, ka MBA studenti tiešām izrāda visu varas neverbāļu spektru.","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
student,"Once upon a time, at the age of 24, I was a student at St. John's Medical College in Bangalore.","Reiz sensenos laikos, kad man bija 24 gadi, es biju students Sv. Džona medicīnas institūtā, Bengalūru.","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
student,"We cannot give the data free to the students, free to the entrepreneurs of the world.""","Mēs nevaram studentiem par brīvu dot datus, par brīvu dot pasaules uzņēmējiem.”","['skolēni/skolēniem', 'studenti/studentiem/students/studentu']",studenti/studentiem/students/studentu
sometimes,"And in fact, we did sometimes do physics together.",Patiesībā mēs dažreiz kopā strādājām pie fizikas.,"['dažreiz', 'reizēm']",dažreiz
sometimes,"Sometimes people get killed, and sometimes people set themselves on fire to protest.","Dažreiz cilvēki iet bojā, un dažreiz tie protestējot aizdedzinās.","['dažreiz', 'reizēm']",dažreiz
sometimes,"(Laughter) Iranians, sometimes we do two, sometimes we do three.","Katrā valstī, irāņi, mēs dažreiz dodam divas, dažreiz trīs.","['dažreiz', 'reizēm']",dažreiz
sometimes,Sometimes proving another number not to be prime is just as exciting.,"Dažreiz pierādīt, ka skaitlis nav pirmskaitlis,","['dažreiz', 'reizēm']",dažreiz
sometimes,"Sometimes, those questions are smart.",Dažreiz viņu uzdotie jautājumi ir vietā.,"['dažreiz', 'reizēm']",dažreiz
sometimes,"Time magazine recently reported that ""Extreme action sometimes has to be taken, and Wales locked the entries on Kerry and Bush for most of 2004.""","Žurnāls „<i>Time</i>” nesen ziņoja: „Dažreiz jāizmanto galēji līdzekļi, un Veilss lielāko 2004. gada daļu bloķēja šķirkļus par Bušu un Keriju.","['dažreiz', 'reizēm']",dažreiz
sometimes,"It's easy to think, when you look at an iceberg, that they're isolated, that they're separate and alone, much like we as humans sometimes view ourselves.","Skatoties uz aisbergu, ir viegli domāt, ka tie ir izolēti, ka tie ir nošķirti un vientuļi. Lielā mērā kā mēs, cilvēki, reizēm iedomājamies sevi.","['dažreiz', 'reizēm']",reizēm
sometimes,"But let me first elaborate, just a little bit, on a basic principle behind each search query that we sometimes seem to forget.","Tomēr vispirms es nedaudz paskaidrošu pamatprincipu ikvienam meklēšanas vaicājumam, ko mēs reizēm aizmirstam.","['dažreiz', 'reizēm']",reizēm
sometimes,"Sometimes, extraordinary change could happen in just hours.",Reizēm pārsteidzošas pārmaiņas var notikt dažās stundās.,"['dažreiz', 'reizēm']",reizēm
most,"Maybe all the action takes place inside the mysterious recently discovered dark matter, or dark energy, that appear to account for most of the universe's mass.","Varbūt viss notiek nesen atklātajā, noslēpumainajā tumšajā matērijā vai tumšajā enerģijā, kas šķiet veidojam lielāko daļu Visuma masas.","['daļa/daļu', 'vairums']",daļa/daļu
most,"Since virtually all the mass of an atom is in the nucleus -- now, there is some amount of mass in the electrons, but most of it is in the nucleus -- how dense is the nucleus?","Tā kā teju visa atoma masa ir tā kodolā, — nedaudz masas ir arī elektronos, tomēr lielākā daļa no tās ir kodolā — cik tad blīvs ir kodols?","['daļa/daļu', 'vairums']",daļa/daļu
most,"Most of the time, I make posters, I post them on Facebook, my friends like it, don't like it, most of the time don't like it, don't share it, don't nothing, and it's another day.","Lielāko daļu laika es veidoju plakātus, publicēju tos Facebook, maniem draugiem tie patīk vai nepatīk, lielākoties viņiem nepatīk un viņi ar tiem nedalās, nekas nenotiek un pienāk nākamā diena.","['daļa/daļu', 'vairums']",daļa/daļu
most,"And yet, for most of us, we don't give sleep a second thought.",Un tomēr lielākā daļa no mums miegam nepievērš tik lielu uzmanību.,"['daļa/daļu', 'vairums']",daļa/daļu
most,"So think of it like this: For most of your life, you live out your existence here in the middle of the chain of human experience where everything is normal and reassuring and regular, but failure catapults you abruptly way out over here into the blinding darkness of disappointment.","Padomājiet par to šādi: lielāko daļu dzīves jūs pavadāt cilvēciskas pieredzes ķēdē, kur viss ir normāls un nomierinošs, un pazīstams, bet neveiksme jūs pēkšņi katapultē tālu prom, tieši aklajā vilšanās tumsā.","['daļa/daļu', 'vairums']",daļa/daļu
most,"Initially, most of the Communist cadres who came down the trail were Southerners by birth who had trained in North Vietnam.","Sākotnēji lielākā daļa komunistu bruņoto spēku, kas devās pa šo ceļu bija dzimuši dienvidnieki, kuri bija bijuši mācībās Ziemeļvjetnamā.","['daļa/daļu', 'vairums']",daļa/daļu
most,"You can go to the ground floor and obviously, most of you, I assume, have been there.",Jūs varat doties uz pirmo stāvu – lielākā daļa no jums tur droši vien ir bijuši –,"['daļa/daļu', 'vairums']",daļa/daļu
most,"And if you're in this room today, most of us grew up in a world where we have basic civil rights, and amazingly, we still live in a world where some women don't have them.","Un, ja jūs šodien šeit atrodaties, vairums no mums uzauga pasaulē, kurā mums bija pamata cilvēktiesības. Pārsteidzoši, mēs vēl aizvien dzīvojam pasaulē, kurā dažām sievietēm tādu nav.","['daļa/daļu', 'vairums']",vairums
most,"While some of these instincts may be innate, most are learned, and all of them are hardwired into our brains.","Kamēr daži no šiem instinktiem var būt iedzimti, vairums ir apgūti, un tie visi mūsu smadzenēs ir iekodēti.","['daļa/daļu', 'vairums']",vairums
most,What you don't see on this map is that most of Russia's 150 million people are concentrated in its western provinces and areas that are close to Europe.,"Tas, ko jūs neredzat šajā kartē, ir, ka vairums no Krievijas 150 miljoniem cilvēku koncentrējušies rietumu provincēs un vietās, kas ir tuvu Eiropai.","['daļa/daļu', 'vairums']",vairums
most,"In fact, the endurance of religion as a lens through which most people view moral questions has separated most moral talk from real questions of human and animal suffering.","Patiesībā reliģijas kā lēcas, caur kuru vairums cilvēku skata morāles jautājumus, noturība nodalījusi lielāko daļu morāles diskusiju no patiesajiem cilvēces un dzīvnieku ciešanu jautājumiem.","['daļa/daļu', 'vairums']",vairums
ago,"And about 25 years ago, a particularly audacious set of people -- Rai Weiss at MIT, Kip Thorne and Ronald Drever at Caltech -- decided that it would be really neat to build a giant laser detector with which to search for the gravitational waves from things like colliding black holes.","– internets. Un pirms aptuveni 25 gadiem bariņš īpaši bezbailīgu cilvēku – Rainers Veiss no <i>MIT</i>, Kips Torns un Ronalds Drēvers no <i>Caltech</i> – nolēma, ka būtu patiešām vareni uzbūvēt milzu lāzerdetektoru gravitācijas viļņu meklēšanai, kas rodas, piemēram, saduroties melnajiem caurumiem.","['gadiem', 'pirms']",gadiem
ago,"About 20 years ago, I was in South Africa, working with the parties in that conflict, and I had an extra month, so I spent some time living with several groups of San Bushmen.","Pirms kādiem 20 gadiem es biju Dienvidāfrikā. Strādāju ar tajā konfliktā iesaistītajām pusēm. Man bija lieks mēnesis, tādēļ es kādu laiku padzīvoju kopā ar dažām Sanu Bušmeņu grupām.","['gadiem', 'pirms']",pirms
ago,And then we posted this video to YouTube about a year and a half ago.,Un tad mēs pirms apmēram pusotra gada ielikām šo video YouTube.,"['gadiem', 'pirms']",pirms
ago,"The answer is: if you look at the left-hand side of the two texts, you'll notice that there's a cramping of signs, and it seems like 4,000 years ago, when the scribe was writing from right to left, they ran out of space.","Labi. Atbilde ir: ja jūs paveraties uz abu tekstu kreisām pusēm, jūs pamanīsit, ka tur zīmes ir saspiestas, un, šķiet, ka pirms 4000 gadiem, kad rakstveži rakstīja no labās uz kreiso pusi, viņiem izbeidzās vieta.","['gadiem', 'pirms']",pirms
ago,"A study in Florida just a few years ago found that if you're sitting where this photograph was taken in the classroom, row four, speech intelligibility is just 50 percent.","Pētījumā Floridā vien pirms pāris gadiem atklāja, ka sēžot tur, kur uzņemta šī fotogrāfija, klases telpā ceturtajā rindā, runas saprotamība ir vien 50 procenti.","['gadiem', 'pirms']",pirms
ago,"So a few weeks ago, the stress is getting higher, so we start this new campaign called ""Not ready to die in your war.""","Pirms dažām nedēļām spriedze saasinājās, tāpēc mēs uzsākām jaunu kampaņu, kuru sauc „Neesmu gatavs mirt jūsu karā”.","['gadiem', 'pirms']",pirms
ago,"Six months ago, I got an email from a man in Israel who had read one of my books, and the email said, ""You don't know me, but I'm your 12th cousin.""","Pirms sešiem mēnešiem es saņēmu e-pastu no kāda vīrieša Izraēlā, kas bija izlasījis manu grāmatu. E-pastā bija sacīts: „Tu mani nepazīsti, bet es esmu tavs 12. pakāpes radinieks.”","['gadiem', 'pirms']",pirms
ago,"A few years ago, we did a performance piece in Venice, Italy, called ""Il Corso del Coltello"" -- the Swiss Army knife.","Pirms dažiem gadiem, mēs sniedzām priekšnesumu Venēcijā, Itālijā, ar nosaukumu ""II Korso del Koltello"" -- Šveices Armijas nazis.","['gadiem', 'pirms']",pirms
ago,"(Music) Roughly 43,000 years ago, a young cave bear died in the rolling hills on the northwest border of modern day Slovenia.",(Mūzika) Pirms aptuveni 43 000 gadu kāds jauns alu lācis nomira kalnienē pie mūsdienu Slovēnijas ziemeļrietumu robežas.,"['gadiem', 'pirms']",pirms
ago,You were on the front lines reporting the Balkan Wars 25 years ago.,Pirms 25 gadiem tu biji viena no galvenajiem ziņotājiem par Balkānu kariem.,"['gadiem', 'pirms']",pirms
ago,"But it would be worse, except for that I happen to remember that over 20 years ago, when I was a teenager, when I first started telling people that I wanted to be a writer, I was met with this same sort of fear-based reaction.","Bet mēdz būt vēl ļaunāk, izņemot to, ka es kaut kā atceros, ka pirms 20 gadiem, pusaudža gados, kad sāku apkārtējiem stāstīt, ka vēlos kļūt par rakstnieci, es sastapos ar to pašu bailēs sakņoto reakciju.","['gadiem', 'pirms']",pirms
ago,"You know, I was thinking about that guy recently, just a few minutes ago when you were speaking, about this teacher, because six months ago, I saved his life.""","Viņš turpināja: „Ziniet, es nesen par šo vīru domāju, jums pirms dažām minūtēm pieminot šo skolotāju. Jo pirms pusgada es izglābu viņa dzīvību.”","['gadiem', 'pirms']",pirms
ago,"My uncle was a very prominent mathematician, and he told me, ""Look, there's a problem which I could not solve 25 years ago, and which nobody can solve.","Mans onkulis bija ļoti ievērojams matemātiķis, un viņš man teica: ""Skat, te ir problēma, kuru nevarēju atrisināt pirms 25 gadiem un kuru neviens nevar atrisināt.","['gadiem', 'pirms']",pirms
first,I actually was moved to tears when I first saw it.,"Patiesībā pirmo reizi to redzot, man acīs sariesās asaras.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"First of all, we wanted small schools -- about 300, 400 pupils -- 14 to 19 year-olds, and critically, about 80 percent of the curriculum done not through sitting in classrooms, but through real-life, practical projects, working on commission to businesses, NGO's and others.","Pirmkārt, mēs gribējām mazas skolas ar apmēram 300, 400 skolēniem, vecumā no 14 līdz 19 gadiem, un, pats svarīgākais, apmēram 80% mācību programmas izpildīt, nevis sēžot klasēs, bet gan īstos, praktiskos projektos, strādājot par komisijas maksu dažādu uzņēmumu un NVO labā.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"First of all, scale, might.","Pirmkārt, apjoms.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"(Laughter) When I first came to America, I used to try this with employees as well and they kind of -- they have these different rules over here, it's very strange.","(Smiekli) Kad pirmo reizi ierados Amerikā, es izmēģināju šo arī ar darbiniekiem un viņi -- viņiem ir šeit šie atšķirīgie likumi, tas ir ļoti savādi.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"First of all, I think absolute honesty may not be what we want.","Pirmkārt, manuprāt, mums nav vajadzīgs absolūts godīgums.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"When these were first described, it was thought that they could be interpreted like dreams.","Kad tas pirmo reizi tika izskaidrots, uzskatīja, ka tos var izskaidrot kā sapņus.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,"Now, I have to do something -- first of all, switch to real glasses so I can actually see you, which would probably be a convenience. I don't know.","Nu gan man šis tas jāizdara, pirmkārt, jāuzliek īstas brilles, lai es jūs patiešām redzētu, kas droši vien būtu ērti.","['pirmkārt/pirmo', 'vispirms']",pirmkārt/pirmo
first,So let's first talk about focused ultrasound.,VIspirms parunāsim par fokusēto ultraskaņu.,"['pirmkārt/pirmo', 'vispirms']",vispirms
first,"To achieve that mirroring, we first developed a mathematical model of my biological limb.","Lai to panāktu, mēs vispirms radījām mana bioloģiskā locekļa matemātisko modeli.","['pirmkārt/pirmo', 'vispirms']",vispirms
first,"I had a team of architects and engineers, but let me first explain how it works.","Man bija arhitektu un inženieru komanda, bet vispirms pastāstīšu, kā <i>Spēkstacija</i> darbojas.","['pirmkārt/pirmo', 'vispirms']",vispirms
first,A fairly famous illusion -- it was first done with Margaret Thatcher.,Visai slavena ilūzija -- vispirms tika izveidota ar Margaretu Tečeri.,"['pirmkārt/pirmo', 'vispirms']",vispirms
first,"And there's two types of cells that do this, that record facial features either globally, or specifically these large, rapid-firing cells, first look at the general face.","To dara diva veida šūnas, kas ieraksta sejas īpatnības -- gan globālās, gan konkrētās. Šīs lielās, ātri reaģējošās šūnas vispirms skatās uz vispārējo seju.","['pirmkārt/pirmo', 'vispirms']",vispirms
first,"Should I have kids first or a career first?""","Vai vispirms bērnus, vai karjeru?""","['pirmkārt/pirmo', 'vispirms']",vispirms
like,"But I think women are actually going to be -- ironically enough -- responsible for driving a stake through the heart of cheesy genre categories like the ""chick flick"" and all these other genre categories that presume that certain demographic groups like certain things -- that Hispanics like certain things, that young people like certain things.","Taču es uzskatu, ka sievietes patiesībā būs, diezgan ironiski, atbildīgas par jēlu filmu žanru kategorijas nonāvēšanu, kā tipiskās sieviešu filmas un visu to pārējo žanru kategorijas, kas pieņem, ka noteiktām demogrāfiskām grupām patīk noteiktas lietas, ka latīņamerikāņiem patīk noteiktas lietas, ka jauniem cilvēkiem patīk noteiktas lietas.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"While scientists regularly publish their latest research, we magicians do not like to share our methods and secrets.","Kamēr zinātnieki regulāri publicē savus jaunākos pētījumus, mums, burvju māksliniekiem, nepatīk dalīties savos noslēpumos un metodēs.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"Sure, the bruise hurts like hell, and you almost certainly don't like the discolored look, but we all know the bruise per Se is not the problem.","Protams, šis zilums šausmīgi sāp, un jums noteikti nepatīk tā krāsa, taču mēs visi zinām, ka zilums pats par sevi nav problēma.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"She is supposed to be silent and she is supposed to accept the decisions of her father and mother and the decisions of elders, even if she does not like them.","Viņai ir jābūt klusai un jāpieņem sava tēva un mātes lēmumi, un vecajo lēmumi, pat ja viņai tie nepatīk.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"I like to get past the fur, the feathers and the scales.","Man patīk ielūkoties cauri kažokam, spalvām un zvīņām.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"[This is a perfect time to get some work done.] [Nope!] So the Rational Decision-Maker will make the rational decision to do something productive, but the Monkey doesn't like that plan, so he actually takes the wheel, and he says, ""Actually, let's read the entire Wikipedia page of the Nancy Kerrigan/ Tonya Harding scandal, because I just remembered that that happened.","[Tagad ir vislabākais laiks ķerties pie darba.] [Nekā nebija!] Racionālo lēmumu pieņēmējs pieņem racionālu lēmumu darīt kaut ko produktīvu, bet Mērkaķim šis nodoms nepatīk, tāpēc stūri pārņem viņš, un saka: „Labāk izlasīsim visu Vikipēdijas šķirkli par Nensijas Keriganas un Tonjas Hārdingas skandālu, jo tikko atcerējos, ka tas notika.”","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"In America, we don't like to talk about slavery, nor do we look at it as a global industry.","Mums Amerikā nepatīk runāt par verdzību, un mēs uz to neraugāmies kā vispasaules nozari.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"But I like schlocky violent movies, but I'm for strict gun control.","Bet man patīk lētas, vardarbīgas filmas, bet esmu par stingru ieroču kontroli.","['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"Girl: I like adventurous books, and some of my favorites are Alfred Hitchcock and [unclear] and Hardy Boys.",Meitene: Man patīk piedzīvojumu grāmatas. Dažas no manām iecienītākajām ir Alfrēda Hičkoka grāmatas un “Hardy Boys”.,"['nepatīk/patīk', 'vēlētos']",nepatīk/patīk
like,"I'd like to also thank personally the efforts of David Mitchell, who is the Director of Conservation at Historic Scotland.","Es vēlētos arī personīgi pateikties par pūliņiem Deividam Mičelam, kurš ir Historic Scotland saglabāšanas nodaļas direktors.","['nepatīk/patīk', 'vēlētos']",vēlētos
like,(Laughter) What would you like for me to talk about?,(Smiekli) Par ko jūs vēlētos lai runāju?,"['nepatīk/patīk', 'vēlētos']",vēlētos
like,"What I'd like you to do is, just really quickly, is just, sort of, nod to the person on your right, and then nod to the person on your left.","Es vēlētos, lai jūs ātri ar galvu pamātu pa labi sēdošajam cilvēkam un pa kreisi sēdošajam cilvēkam.","['nepatīk/patīk', 'vēlētos']",vēlētos
like,"But I would like to bring you back to about here, at 1960.",Tomēr es vēlētos jūs atvest atpakaļ līdz aptuveni 1960. gadam.,"['nepatīk/patīk', 'vēlētos']",vēlētos
food,"We have achieved remarkable things since working out how to grow food some 10,000 years ago.","Mēs esam sasnieguši ievērojamas lietas kopš atklājām, kā audzēt pārtiku pirms aptuveni 10 000 gadiem.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"He had a big team using ponies, using dogs, using petrol-driven tractors, dropping multiple, pre-positioned depots of food and fuel through which Scott's final team of five would travel to the Pole, where they would turn around and ski back to the coast again on foot.","Viņam bija liela komanda, bija poniji, suņi, ar degvielu darbināmi traktori, izveidoti vairāki pārtikas un degvielas depozīta punkti, kam sekojot Skota piecu cilvēku komanda ceļotu uz Dienvidpolu, lai tur grieztos atpakaļ un slēpotu atpakaļ uz piekrasti.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"We'd laid 10 depots of food, literally burying food and fuel, for our return journey — the fuel was for a cooker so you could melt snow to get water — and I was forced to make the decision to call for a resupply flight, a ski plane carrying eight days of food to tide us over that gap.","Bijām atstājuši 10 pārtikas punktus, burtiski aprakot pārtiku un degvielu atpakaļceļam. Degviela domāta plītiņai, lai varētu kausēt sniegu un iegūt ūdeni. Biju spiests pieņemt lēmumu izsaukt krājumu papildināšanas reisu, lidmašīnu ar pārtiku astoņām dienām, lai mēs spētu pārvarēt šo posmu.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"Everyone was a locavore: even New York had pig farms nearby, and shipping food all over the place was a ridiculous notion.","Visi bija vietēži, pat netālu no Ņujorkas bija cūku audzētavas un pārtikas pārvadāšana pa visu valsti bija smieklīga iecere.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"In South Asia, milk was coagulated with a variety of food acids, such as lemon juice, vinegar, or yogurt and then hung to dry into loafs of paneer.","Dienvidāzijā pienu recināja ar dažādām pārtikas skābēm, piemēram, citrona sulu, etiķi vai jogurtu, un tad pakarināja kaltēšanai panīra klučos.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"Now, most school districts can't really afford organic food, but we, as a nation, have to start thinking about consuming, growing and feeding our children food that's not chock-full of chemicals.","Lielākā daļa skolu šobrīd nevar atļauties bioloģisko pārtiku, taču mums kā nācijai ir jāsāk domāt par pārtikas patērēšanu, audzēšanu un bērnu ēdināšanu ar ēdienu, kas nav pārbāzts ar ķīmikālijām.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"It's consuming food in a way in which we'll still have a planet, in which kids will grow up to be healthy, and which really tries to mitigate all the negative impacts we're seeing.","Tas ir pārtikas patēriņa veids, kurš nodrošina planētas saglabāšanu, veselīgu bērnu augšanu un negatīvu ietekmju, kuras mēs novērojam, samazināšanu.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,There's a lot of stuff we can do. There's a lot of schools doing farm-to-school programs. There's a lot of schools actually getting fresh food into schools.,Pastāv daudz dažādas iespējas. Daudzas skolas veic lauksaimniecības programmas. Daudzas skolas tiešām saņem svaigu pārtiku skolās.,"['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",pārtikas/pārtiku
food,"Each has small, private rooms, where the slaves, women, along with young girls and boys, some as young as seven years old, are forced to entertain the clients, encouraging them to buy more food and alcohol.","Katrā ir mazas, privātas telpas, kur vergi, sievietes, kopā ar mazām meitenēm un zēniem, no kuriem daži ir līdz pat septiņus gadus jauni, ir spiesti izklaidēt klientus, mudinot tos pirkt vēl ēdienu un alkoholu.","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",ēdiena/ēdiens/ēdienu
food,That's the latest U.N. stats. Up to half of the food.,Tā ir jaunākā ANO statistika. Līdz pat pusei no visa ēdiena.,"['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",ēdiena/ēdiens/ēdienu
food,"Two reasons: first, to detect food that's gone bad.","Divu iemeslu dēļ: pirmkārt, lai atpazītu sabojājušos ēdienu,","['ēdiena/ēdiens/ēdienu', 'pārtikas/pārtiku']",ēdiena/ēdiens/ēdienu
space,"And I really think there's a fundamental difference, if you sort of look into the future, between a humanity that is a space-faring civilization, that's out there exploring the stars, on multiple planets, and I think that's really exciting, compared with one where we are forever confined to Earth until some eventual extinction event.","Un es domāju, ka, ielūkojoties nākotnē, ir milzīga starpība, starp kosmosā ceļojošu cilvēci, kas apceļo zvaigznes un dažādas planētas, – manuprāt, tas ir patiešām aizraujoši – un cilvēci, kas uz mūžīgiem laikiem spiesta dzīvot uz Zemes, līdz kādam notikumam, kad viss izmirst.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",kosmosa/kosmosā
space,CA: OK. So let's look at the space thing.,KA: Labi. Aplūkosim kosmosa lietu.,"['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",kosmosa/kosmosā
space,"While Mars and all the movies made in its name have reinvigorated the ethos for space travel, few of us seem to truly realize that our species' fragile constitution is woefully unprepared for long duration journeys into space.","Kaut arī Marss un par to veidotās filmas ir iedzīvinājušas domas par kosmosa kuģošanu, šķiet, retais no mums apjauš, ka mūsu sugas trauslā uzbūve nepavisam nav piemērota ilgiem kosmosa kuģojumiem.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",kosmosa/kosmosā
space,"This pattern reveals metallic crystals that can only form out in space where molten metal can cool extremely slowly, a few degrees every million years.","Tā raksts atklāj metāliskos kristālus, kas var izveidoties tikai kosmosā, kur šķidrs metāls var atdzist ārkārtīgi lēni – dažus grādus miljons gadu laikā.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",kosmosa/kosmosā
space,"So what do they do? They have to share space -- squeezed in very limited space to save money -- and they call themselves ""tribe of ants.""","Ko viņi dara? Viņi īrē kopīgi, dzīvo saspiesti ļoti ierobežotā telpā, lai ietaupītu naudu. Un viņi sevi dēvē par „skudru cilti”.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,"Our shared spaces can better reflect what matters to us, as individuals and as a community, and with more ways to share our hopes, fears and stories, the people around us can not only help us make better places, they can help us lead better lives.","Mūsu kopīgā telpa var labāk atspoguļot to, kas mums rūp kā atsevišķiem cilvēkiem un kā kopienai, un ar vairāk veidiem, kā dalīties ar mūsu cerībām, bailēm un stāstiem mums apkārtējie cilvēki var ne tikai mums palīdzēt šīs vietas padarīt labākas, viņi var mums palīdzēt nodzīvot labākas dzīves.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,These forests utilize 100 percent vertical space.,Šie meži izmanto lietderīgi 100% vertikālās telpas.,"['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,"So we've made a kind of pragmatic slab in the second phase here, and we've taken the conference facilities and made a villa out of them so that the communal space is very sculptural and separate.","Tāpēc mēs uztaisījām tādu kā pragmatisku gabalu otrajā fāzē šeit, un mēs paņēmām sanāksmju telpas un uztaisījām no tām villu, lai sabiedriskā telpa ir ļoti skulpturāla un atdalīta.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,"But everybody liked these forms and liked the space, and so that's one of the problems of a competition.","Bet visiem patika šīs formas un patika telpa, un tā ir viena no problēmām ar konkursiem.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,"So he imagined that the world had four dimensions of space, not three, and imagined that electromagnetism was warps and curves in that fourth dimension. Now here's the thing: when he wrote down the equations describing warps and curves in a universe with four space dimensions, not three, he found the old equations that Einstein had already derived in three dimensions -- those were for gravity -- but he found one more equation because of the one more dimension.","Tā nu viņš iztēlojās, ka pasaulei būtu četras telpas dimensijas triju vietā, un iztēlojās arī to, ka elektromagnētisms bija šīs ceturtās dimensijas savijumi un deformācija. Tomēr lieta tāda: viņam triju telpu dimensiju Visuma vietā uzrakstot četru telpu dimensiju Visuma aprakstošos vienādojumus, viņš ieguva vecos Einšteina no triju dimensiju atvasinātos vienādojumus, tos, kas bija paredzēti gravitācijai, taču viņš papildu dimensijas dēļ ieguva vēl vienu vienādojumu.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
space,And we know -- we know -- that there are right and wrong answers to how to move in this space.,"Un mēs zinām -- mēs zinām -- ka pastāv pareizas un nepareizas atbildes uz jautājumu, kā pārvietoties šajā telpā.","['kosmosa/kosmosā', 'telpa/telpā/telpas/telpu']",telpa/telpā/telpas/telpu
power,So I don't like the way that they take the power away from you.,"Man nepatīk tas, ka tie atņem jums spēku.","['spēks/spēku', 'vara/varas']",spēks/spēku
